-13.80952381,0
-13.71428571,0
-13.61904762,1
-13.52380952,1
-13.42857143,1
-13.33333333,2
-13.23809524,3
-13.14285714,4
-13.04761905,5
-12.95238095,8
-12.85714286,12
-12.76190476,18
-12.66666667,28
-12.57142857,44
-12.47619048,62
-12.38095238,77
-12.28571429,91
-12.19047619,104
-12.0952381,111
-12,112
-11.9047619,107
-11.80952381,95
-11.71428571,84
-11.61904762,72
-11.52380952,55
-11.42857143,41
-11.33333333,31
-11.23809524,24
-11.14285714,20
-11.04761905,19
-10.95238095,17
-10.85714286,16
-10.76190476,15
-10.66666667,14
-10.57142857,13
-10.47619048,13
-10.38095238,12
-10.28571429,12
-10.19047619,13
-10.0952381,11
-10,11
-9.904761905,10
-9.80952381,9
-9.714285714,54
-9.619047619,5
-9.523809524,5
-9.428571429,5
-9.333333333,5
-9.238095238,4
-9.142857143,4
-9.047619048,4
-8.952380952,3
-8.857142857,3
-8.761904762,3
-8.666666667,2
-8.571428571,2
-8.476190476,2
-8.380952381,2
-8.285714286,2
-8.19047619,2
-8.095238095,1
-8,1
-7.904761905,1
-7.80952381,1
-7.714285714,1
-7.619047619,1
-7.523809524,1
-7.428571429,1
-7.333333333,1
-7.238095238,1
-7.142857143,1
-7.047619048,1
-6.952380952,1
-6.857142857,1
-6.761904762,0
-6.666666667,1
-6.571428571,1
-6.476190476,0
-6.380952381,0
-6.285714286,0
-6.19047619,0
-6.095238095,0
-6,0
-5.904761905,0
-5.80952381,0
-5.714285714,0
-5.619047619,0
-5.523809524,0
-5.428571429,0
-5.333333333,1
-5.238095238,1
-5.142857143,0
-5.047619048,1
-4.952380952,1
-4.857142857,1
-4.761904762,1
-4.666666667,1
-4.571428571,1
-4.476190476,1
-4.380952381,1
-4.285714286,1
-4.19047619,2
-4.095238095,0
-4,1
-3.904761905,1
-3.80952381,1
-3.714285714,1
-3.619047619,2
-3.523809524,3
-3.428571429,3
-3.333333333,3
-3.238095238,4
-3.142857143,4
-3.047619048,4
-2.952380952,4
-2.857142857,5
-2.761904762,5
-2.666666667,6
-2.571428571,7
-2.476190476,7
-2.380952381,8
-2.285714286,9
-2.19047619,11
-2.095238095,13
-2,15
-1.904761905,18
-1.80952381,22
-1.714285714,26
-1.619047619,26
-1.523809524,30
-1.428571429,36
-1.333333333,42
-1.238095238,51
-1.142857143,58
-1.047619048,70
-0.952380952,86
-0.857142857,107
-0.761904762,131
-0.666666667,163
-0.571428571,206
-0.476190476,260
-0.380952381,298
-0.285714286,334
-0.19047619,373
-0.095238095,397
0,399
0.095238095,391
0.19047619,376
0.285714286,361
0.380952381,325
0.476190476,306
0.571428571,245
0.666666667,191
0.761904762,144
0.857142857,111
0.952380952,86
1.047619048,69
1.142857143,58
1.238095238,50
1.333333333,45
1.428571429,41
1.523809524,41
1.619047619,37
1.714285714,36
1.80952381,35
1.904761905,30
2,26
2.095238095,24
2.19047619,22
2.285714286,20
2.380952381,18
2.476190476,17
2.571428571,15
2.666666667,13
2.761904762,13
2.857142857,12
2.952380952,11
3.047619048,10
3.142857143,9
3.238095238,9
3.333333333,8
3.428571429,7
3.523809524,6
3.619047619,6
3.714285714,6
3.80952381,6
3.904761905,5
4,5
4.095238095,5
4.19047619,5
4.285714286,4
4.380952381,4
4.476190476,4
4.571428571,4
4.666666667,4
4.761904762,3
4.857142857,3
4.952380952,3
5.047619048,3
5.142857143,3
5.238095238,3
5.333333333,3
5.428571429,2
5.523809524,2
5.619047619,2
5.714285714,2
5.80952381,2
5.904761905,2
6,2
6.095238095,2
6.19047619,2
6.285714286,2
6.380952381,2
6.476190476,1
6.571428571,2
6.666666667,2
6.761904762,1
6.857142857,1
6.952380952,1
7.047619048,1
7.142857143,1
7.238095238,1
7.333333333,1
7.428571429,1
7.523809524,1
7.619047619,1
7.714285714,1
7.80952381,1
7.904761905,1
8,1
8.095238095,1
8.19047619,1
8.285714286,1
8.380952381,1
8.476190476,1
8.571428571,1
8.666666667,2
8.761904762,2
8.857142857,2
8.952380952,2
9.047619048,2
9.142857143,2
9.238095238,2
9.333333333,2
9.428571429,2
9.523809524,2
9.619047619,3
9.714285714,3
9.80952381,3
9.904761905,3
10,4
10.0952381,5
10.19047619,5
10.28571429,5
10.38095238,5
10.47619048,6
10.57142857,7
10.66666667,8
10.76190476,12
10.85714286,17
10.95238095,22
11.04761905,30
11.14285714,40
11.23809524,53
11.33333333,71
11.42857143,87
11.52380952,98
12,102
12.0952381,100
12.19047619,89
12.28571429,77
12.38095238,61
12.47619048,49
12.57142857,39
12.66666667,33
12.76190476,30
12.85714286,28
12.95238095,27
13.04761905,25
13.14285714,24
13.23809524,21
13.33333333,19
13.42857143,17
13.52380952,15
13.61904762,14
13.71428571,12
13.80952381,10
13.9047619,10
14,9
14.0952381,8
14.19047619,7
14.28571429,7
14.38095238,6
14.47619048,6
14.57142857,5
14.66666667,5
14.76190476,4
14.85714286,4
14.95238095,4
15.04761905,3
15.14285714,3
15.23809524,3
15.33333333,2
15.42857143,2
15.52380952,2
15.61904762,2
15.71428571,1
15.80952381,1
15.9047619,1
16,1
16.0952381,1
16.19047619,1
16.28571429,1
16.38095238,1
16.47619048,1
16.57142857,0
