0.683274021,47
0.725978648,41
0.768683274,35
0.8113879,31
0.854092527,27
0.896797153,23
0.939501779,21
0.982206406,19
1.024911032,17
1.067615658,15
1.110320285,14
1.153024911,12
1.195729537,11
1.238434164,11
1.28113879,10
1.323843416,9
1.366548043,8
1.409252669,8
1.451957295,7
1.494661922,7
1.537366548,6
1.580071174,5
1.622775801,5
1.665480427,5
1.708185053,5
1.75088968,4
1.793594306,4
1.836298932,4
1.879003559,4
1.921708185,3
1.964412811,3
2.007117438,3
2.049822064,3
2.09252669,3
2.135231317,3
2.177935943,3
2.220640569,3
2.263345196,3
2.306049822,2
2.348754448,2
2.391459075,2
2.434163701,3
2.476868327,2
2.519572954,2
2.56227758,2
2.604982206,2
2.647686833,2
2.690391459,2
2.733096085,2
2.775800712,1
2.818505338,2
2.861209964,2
2.903914591,1
2.946619217,1
2.989323843,1
3.03202847,1
3.074733096,1
3.117437722,1
3.160142349,1
3.202846975,1
3.245551601,1
3.288256228,1
3.330960854,1
3.37366548,1
3.416370107,1
3.459074733,1
3.501779359,1
3.544483986,1
3.587188612,0
3.629893238,1
3.672597865,0
3.715302491,0
3.758007117,0
3.800711744,0
3.84341637,0
3.886120996,0
3.928825623,0
3.971530249,0
4.014234875,0
4.056939502,0
4.099644128,0
4.142348754,0
4.185053381,0
4.227758007,0
4.270462633,0
4.31316726,0
4.355871886,0
4.398576512,0
4.441281139,0
4.483985765,0
4.526690391,0
4.569395018,0
4.612099644,0
4.65480427,0
4.697508897,0
4.740213523,0
4.782918149,0
4.825622776,0
4.868327402,0
4.911032028,0
4.953736655,0
4.996441281,0
5.039145907,0
5.081850534,0
5.12455516,0
5.167259786,0
5.209964413,0
5.252669039,0
5.295373665,0
5.338078292,0
5.380782918,0
5.423487544,0
5.466192171,0
5.508896797,0
5.551601423,0
5.59430605,0
5.637010676,0
5.679715302,0
5.722419929,0
5.765124555,0
5.807829181,0
5.850533808,0
5.893238434,0
5.93594306,0
5.978647687,0
6.021352313,0
6.064056939,0
6.106761566,0
6.149466192,0
6.192170819,0
6.234875445,0
6.277580071,0
6.320284698,0
6.362989324,0
6.40569395,0
6.448398577,0
6.491103203,0
6.533807829,0
6.576512456,0
6.619217082,0
6.661921708,0
6.704626335,0
6.747330961,0
6.790035587,0
6.832740214,0
6.87544484,0
6.918149466,0
6.960854093,0
7.003558719,0
7.046263345,0
7.088967972,0
7.131672598,0
7.174377224,0
7.217081851,0
7.259786477,0
7.302491103,0
7.34519573,0
7.387900356,0
7.430604982,0
7.473309609,0
7.516014235,0
7.558718861,0
7.601423488,0
7.644128114,0
7.68683274,0
7.729537367,0
7.772241993,0
7.814946619,0
7.857651246,0
7.900355872,0
7.943060498,0
7.985765125,0
8.028469751,0
8.071174377,0
8.113879004,0
8.15658363,0
8.199288256,0
8.241992883,0
8.284697509,0
8.327402135,0
8.370106762,0
8.412811388,0
8.455516014,0
8.498220641,0
8.540925267,0
8.583629893,0
8.62633452,0
8.669039146,0
8.711743772,0
8.754448399,0
8.797153025,0
8.839857651,0
8.882562278,0
8.925266904,0
8.96797153,0
9.010676157,0
9.053380783,0
9.096085409,0
9.138790036,0
9.181494662,0
9.224199288,0
9.266903915,0
9.309608541,0
9.352313167,0
9.395017794,0
9.43772242,0
9.480427046,0
9.523131673,0
9.565836299,0
9.608540925,0
9.651245552,0
9.693950178,0
9.736654804,0
9.779359431,0
9.822064057,0
9.864768683,0
9.90747331,0
9.950177936,1
9.992882562,1
10.03558719,1
10.07829181,1
10.12099644,1
10.16370107,2
10.20640569,2
10.24911032,2
10.29181495,2
10.33451957,2
10.3772242,2
10.41992883,3
10.46263345,5
10.50533808,8
10.5480427,11
10.59074733,14
10.63345196,17
10.67615658,20
10.71886121,22
10.76156584,24
10.80427046,26
10.84697509,28
10.88967972,30
10.93238434,31
10.97508897,32
11.01779359,33
11.06049822,34
11.10320285,35
11.14590747,37
11.1886121,40
11.23131673,46
11.27402135,52
11.31672598,58
11.3594306,63
11.40213523,68
11.44483986,72
11.48754448,75
11.53024911,77
11.57295374,79
11.61565836,80
11.65836299,81
11.70106762,82
11.74377224,83
11.78647687,84
11.82918149,86
11.87188612,87
11.91459075,88
11.95729537,90
12,92
12.04270463,91
12.08540925,90
12.12811388,89
12.17081851,86
12.21352313,82
12.25622776,75
12.29893238,65
12.34163701,54
12.38434164,43
12.42704626,33
12.46975089,26
12.51245552,21
12.55516014,18
12.59786477,15
12.6405694,13
12.68327402,11
12.72597865,9
12.76868327,8
12.8113879,7
12.85409253,7
12.89679715,6
12.93950178,5
12.98220641,5
13.02491103,4
13.06761566,4
13.11032028,3
13.15302491,3
13.19572954,3
13.23843416,3
13.28113879,2
13.32384342,2
13.36654804,2
13.40925267,2
13.4519573,2
13.49466192,1
13.53736655,1
13.58007117,1
13.6227758,1
13.66548043,1
13.70818505,0
13.75088968,0
13.79359431,0
13.83629893,0
